ts_server,session_id,campaign_id,point_id,x_m,y_m,z_m,anchor_id,sample_index,rssi,channel,ts_us,addr1,addr2,addr3
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,4,-57,8,321952383,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,5,-58,9,321971417,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,6,-64,9,321989375,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,7,-64,12,323471389,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,8,-59,12,323490387,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,9,-57,12,323508376,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T15:59:57.687505-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A4,10,-58,12,323527347,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,1,-83,10,159901502,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,2,-78,10,159938495,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,3,-85,10,159975532,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,4,-70,1,161272327,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,5,-71,4,162827624,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,6,-72,5,162845647,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,7,-75,8,164401672,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,8,-80,12,165957715,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,9,-78,12,165976705,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:05:55.721824-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A3,10,-69,2,167272506,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,1,-78,5,132770879,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,2,-69,6,133251161,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,3,-64,6,133269151,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,4,-75,7,133786193,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,5,-70,9,134324058,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,6,-70,9,134340119,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,7,-69,10,134844170,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,8,-68,11,135339040,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,9,-66,11,135357221,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:27:01.542702-03:00,demo_s4,train_04,P01,0.6,3.0,1.0,A1,10,-64,12,135881592,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,1,-65,6,1492649230,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,2,-64,6,1492667213,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,3,-64,7,1492686235,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,4,-65,7,1492705272,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,5,-64,8,1493204264,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,6,-66,8,1493222247,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,7,-67,9,1493705427,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,8,-66,9,1493723205,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,9,-67,9,1493744680,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:18.623018-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A3,10,-68,10,1494241235,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,1,-74,2,220192769,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,2,-74,2,220211696,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,3,-72,3,220728744,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,4,-72,4,221228706,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,5,-76,6,221767661,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,6,-77,6,221785673,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,7,-62,10,223343115,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,8,-62,11,223837623,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,9,-60,11,223856655,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:29.909671-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A1,10,-62,11,223875605,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,1,-62,6,2041613043,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,2,-54,6,2041650009,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,3,-63,6,2041687158,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,4,-62,7,2041704011,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,5,-62,8,2042147999,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,6,-56,8,2042166004,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,7,-55,8,2042183998,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,8,-56,8,2042201994,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,9,-63,8,2042219995,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:28:35.804219-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A4,10,-64,9,2042666982,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,1,-74,5,81411427,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,2,-70,6,81429411,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,3,-67,6,81448426,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,4,-68,7,81947428,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,5,-66,7,81966397,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,6,-67,7,81984429,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,7,-66,8,82488041,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,8,-66,9,83005601,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,9,-68,9,83023391,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:32:33.831093-03:00,demo_s4,train_04,P02,1.5,3.0,1.0,A2,10,-69,10,83041781,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,1,-58,5,551742160,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,2,-55,6,551779093,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,3,-59,9,553321803,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,4,-61,9,553335886,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,5,-67,9,553356481,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,6,-60,11,553853059,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,7,-63,11,553872034,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,8,-62,12,554352029,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,9,-62,12,554370043,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:01.205991-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A1,10,-66,12,554388043,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,1,-61,12,2391253998,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,2,-61,13,2391775869,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,3,-60,1,2392048841,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,4,-60,2,2392548857,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,5,-59,2,2392567158,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,6,-60,3,2392604165,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,7,-66,4,2393067155,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,8,-59,4,2393104136,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,9,-60,4,2393123132,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:34:23.829000-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A4,10,-61,5,2393603124,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,1,-58,8,1893693348,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,2,-57,8,1893712951,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,3,-60,10,1894230267,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,4,-59,10,1894248249,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,5,-60,11,1894748275,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,6,-59,11,1894767275,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,7,-54,12,1895285425,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,8,-60,12,1895300487,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,9,-54,1,1896081998,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:35:23.160844-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A3,10,-56,1,1896100282,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,1,-67,9,336481000,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,2,-66,9,336498972,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,3,-66,11,337537338,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,4,-70,1,338869954,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,5,-67,3,339369943,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,6,-65,3,339387936,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,7,-65,4,339887954,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,8,-65,4,339923933,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,9,-63,5,340424926,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:36:49.177686-03:00,demo_s4,train_04,P03,2.4,3.0,0.5,A2,10,-65,5,340445624,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,1,-61,4,2028602913,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,2,-55,4,2028639916,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,3,-55,4,2028659057,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,4,-55,6,2029175971,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,5,-56,7,2029694931,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,6,-59,9,2030734013,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,7,-60,12,2031770974,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,8,-60,12,2031789000,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
2026-03-23T16:38:00.646707-03:00,demo_s4,train_04,P04,3.3,3.0,0.5,A3,9,-60,12,2031809425,ff:ff:ff:ff:ff:ff,02:11:22:33:44:55,ff:ff:ff:ff:ff:ff
